Epoch 1/10, train loss1.913, train acc 0.366, 0.460 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.910, train acc 0.366, 0.459 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.907, train acc 0.367, 0.458 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.904, train acc 0.368, 0.458 examples/sec on [device(type='cuda', index=0)]
Epoch 1/10, train loss1.904, train acc 0.368, 0.456 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.317, train acc 0.523, 0.456 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.282, train acc 0.529, 0.456 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.311, train acc 0.514, 0.455 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.309, train acc 0.510, 0.454 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.322, train acc 0.503, 0.453 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.346, train acc 0.496, 0.452 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.349, train acc 0.497, 0.452 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.342, train acc 0.499, 0.451 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.345, train acc 0.502, 0.450 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.350, train acc 0.501, 0.449 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.355, train acc 0.496, 0.449 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.367, train acc 0.493, 0.448 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.378, train acc 0.489, 0.447 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.370, train acc 0.496, 0.446 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.374, train acc 0.496, 0.446 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.377, train acc 0.498, 0.445 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.372, train acc 0.499, 0.444 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.377, train acc 0.497, 0.444 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.377, train acc 0.497, 0.443 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.370, train acc 0.499, 0.442 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.368, train acc 0.501, 0.442 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.362, train acc 0.503, 0.441 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.359, train acc 0.505, 0.440 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.354, train acc 0.508, 0.440 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.352, train acc 0.506, 0.439 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.342, train acc 0.510, 0.438 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.344, train acc 0.509, 0.438 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.344, train acc 0.510, 0.437 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.347, train acc 0.509, 0.437 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.346, train acc 0.511, 0.436 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.349, train acc 0.508, 0.435 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.349, train acc 0.507, 0.435 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.347, train acc 0.508, 0.434 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.345, train acc 0.509, 0.434 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.343, train acc 0.509, 0.433 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.341, train acc 0.509, 0.433 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.342, train acc 0.509, 0.432 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.340, train acc 0.510, 0.432 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.336, train acc 0.512, 0.431 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.334, train acc 0.512, 0.431 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.337, train acc 0.510, 0.430 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.336, train acc 0.511, 0.430 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.336, train acc 0.510, 0.429 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.335, train acc 0.511, 0.429 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.335, train acc 0.511, 0.428 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.333, train acc 0.511, 0.428 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.332, train acc 0.512, 0.427 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.331, train acc 0.512, 0.427 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.331, train acc 0.513, 0.426 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.332, train acc 0.512, 0.426 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.329, train acc 0.513, 0.425 examples/sec on [device(type='cuda', index=0)]
